track_id,track_duration,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3d9E57RgHt6Z3eafyCFa3y,194493,0.519,0.712,-4.522,0.0278,0.523,0.0,0.101,0.855,147.923
71IQrHHNfHVertHGXiONA8,204720,0.623,0.859,-4.66,0.0331,0.411,0.0,0.139,0.88,141.934
61qNnPd3LdG6H9E7OlDPQe,194333,0.591,0.741,-4.514,0.0306,0.68,0.0,0.309,0.75,142.039
3CMwAhqsBPkLh3QxW8CUST,203240,0.635,0.73,-5.307,0.0273,0.434,0.0,0.328,0.529,96.993
5rE7FsXU9BxrKBzS19V1CH,217133,0.624,0.618,-5.38,0.0271,0.572,0.0,0.104,0.827,132.04
6AVeRs8EoCMpzk5TT70c7r,191813,0.535,0.647,-5.381,0.0279,0.75,0.0,0.117,0.532,143.008
3AdY6sD6LC65MgOqD1TGy9,184133,0.597,0.692,-6.022,0.0288,0.457,0.0,0.189,0.968,170.07
47leMQeX0oqXScY7H6LkiE,224173,0.658,0.638,-5.016,0.0288,0.665,0.0,0.13,0.575,121.937
70IoMOsP70j6ktfLPZXMj4,213267,0.547,0.765,-4.981,0.0297,0.63,0.0,0.254,0.786,77.049
4fiVZ0VivGhEoYepSEGjeU,184027,0.622,0.555,-6.877,0.0288,0.461,0.0,0.107,0.637,104.977
2Qf1ToylFmEPg6R4F7OXgU,162613,0.512,0.543,-6.157,0.0311,0.773,0.0,0.0897,0.593,160.995
3wH9KuHeuYHNRF2Yt6z0cc,193467,0.542,0.398,-6.533,0.0263,0.75,0.0,0.104,0.561,78.063
58zWN3BNikOH7zVP6QGBZp,223587,0.524,0.823,-5.211,0.0355,0.505,0.0,0.275,0.683,149.893
1N6vavnhBs9VzsSeDr9cYw,180520,0.479,0.526,-6.658,0.0294,0.692,0.0,0.0923,0.839,167.972
3uJHaz3AUEejGsNPcf8Jml,185000,0.587,0.617,-5.249,0.0263,0.596,0.0,0.107,0.775,99.966
04heZF10PARuSG1Dn8ddfk,191907,0.694,0.538,-6.274,0.0315,0.81,0.0,0.199,0.558,119.974
4x4YYSx3fdhM5tSmDCcJY0,164467,0.683,0.457,-6.243,0.0385,0.83,0.0,0.133,0.643,154.12
2CpsUNxIeiC5lYCbk216X7,274439,0.579,0.802,-5.308,0.101,0.468,0.0209,0.971,0.754,123.385
7kwvMH3rkNmptCsQMIyepS,344862,0.551,0.501,-5.767,0.0459,0.41,0.000874,0.815,0.483,155.055
6RaIYWyLXWdzS4zGCIp6fV,291948,0.779,0.696,-6.805,0.0484,0.272,0.116,0.67,0.904,122.645
609zyrS2WWAb1xubeaLu4T,590205,0.527,0.183,-12.575,0.0415,0.421,0.00371,0.963,0.396,136.578
52ZfdAnIu8ladQayEbAY92,271761,0.636,0.692,-7.865,0.0337,0.593,0.595,0.7,0.729,109.018
5fTXYZRoS5bvuMLckFYBHB,172114,0.722,0.351,-11.611,0.0708,0.85,0.0995,0.949,0.621,119.854
2v6EwkD0aowRWwIW3nbNEp,270432,0.507,0.125,-13.612,0.0478,0.899,0.00164,0.74,0.426,90.942
2HukpPfn8765wbkzCoVqaU,576749,0.497,0.747,-9.245,0.0385,0.226,0.689,0.704,0.839,98.357
4n2Tg72baVuFKcs7w8Qz4I,470937,0.536,0.226,-10.216,0.0348,0.409,0.00277,0.638,0.485,147.892
4wthr2NaTb0WxAn1viBctt,267924,0.546,0.824,-6.9,0.0356,0.369,0.0492,0.837,0.891,143.844
4dX6IOb6uoZo8WKRoDCuZm,69401,0.517,0.721,-8.243,0.101,0.559,0.308,0.891,0.919,139.216
2E14lpeXNeNScHWl084D0w,326537,0.672,0.304,-11.8,0.0398,0.941,0.31,0.119,0.737,125.561
0PtLdEnrBD4FwZKeyOTvms,305447,0.574,0.483,-7.872,0.0363,0.787,0.119,0.742,0.747,98.937
3LNm3IQ3yfdlAiQwIcdNES,288946,0.628,0.406,-10.52,0.0389,0.603,0.038,0.571,0.473,75.988
5CsX0OQX0wRV0VaptJ4lEP,260628,0.366,0.727,-10.124,0.11,0.212,0.407,0.694,0.583,93.373
0jZs9WlyCROiWApoNg3gVW,252933,0.777,0.572,-11.31,0.121,0.806,0.716,0.747,0.608,112.477
29kCBZMlFK6bAOIuIqXxxH,90730,0.438,0.349,-11.309,0.03,0.394,3.73e-05,0.244,0.452,154.964
2Tb6AyfTFgp9Wj3nH61k91,287542,0.59,0.508,-6.191,0.0352,0.648,0.314,0.919,0.659,137.358
2mfhygiEDr8zKKTDW8mxcI,524878,0.382,0.571,-9.478,0.0597,0.566,0.318,0.69,0.725,99.516
5tIHM4AZGOGqJoiZdKqNRx,217978,0.444,0.557,-8.194,0.0426,0.769,0.587,0.957,0.352,80.051
4NZkU6K4XgGdZK0XaOWLPu,259333,0.453,0.857,-7.175,0.0565,0.663,0.954,0.829,0.604,127.353
0nRDxXh9J1Tz4ZsVxQ6e3P,201536,0.5,0.76,-5.444,0.0621,0.337,0.785,0.95,0.666,120.918
2K5zNuJ9DIWsIOU7Ab8GVs,217833,0.553,0.499,-8.893,0.0595,0.454,0.311,0.799,0.776,140.503
7dHbhuvedWmbqgntDlumhK,720949,0.378,0.581,-11.153,0.0583,0.338,0.739,0.467,0.35,118.33
4ir5hZS5DXK3W7sbq1v9b6,223882,0.188,0.269,-7.743,0.0362,0.651,0.798,0.753,0.196,177.935
7afQS6uD42Jp28VmgEadb8,220441,0.481,0.511,-10.753,0.0396,0.56,0.787,0.706,0.185,91.41
15rbjr3tWGa5hCCcY1Ui9l,311280,0.388,0.799,-5.741,0.0865,0.723,0.815,0.882,0.45,125.462
75yCBcpjGc5aa3hI4LSEQ4,206645,0.421,0.396,-8.75,0.025,0.876,0.698,0.749,0.298,93.184
756i1ZtosadC5uxQljmHaZ,445304,0.555,0.61,-3.803,0.0482,0.314,0.742,0.774,0.487,106.795
3uypO5k4JLXCFbTLdqNLBE,170253,0.339,0.931,-5.197,0.358,0.788,0.416,0.944,0.468,100.897
5v779QwHjBQl14y3EjFulU,785320,0.326,0.898,-5.658,0.0752,0.717,0.877,0.227,0.356,109.044
73qsFCg5SlBcbMJpKr6eRx,453738,0.412,0.413,-11.245,0.0335,0.868,0.844,0.693,0.192,83.313
1Gj8qeearW1qIcnMrLSEC8,694006,0.431,0.949,-5.569,0.103,0.618,0.873,0.884,0.164,146.199
0fz36FQ5KwCl0hMWb641sU,200353,0.512,0.872,-6.053,0.0565,0.0477,0.00919,0.875,0.861,132.316
6mYbR9Vh8KBcNEVJWBoG3N,232954,0.557,0.413,-7.969,0.0474,0.357,0.0214,0.73,0.562,82.757
2rGld3cZITsCvcjFf8AZHJ,205393,0.478,0.873,-5.348,0.0402,0.00378,0.0627,0.757,0.882,107.253
2JqHlzGkTjLRxA7BfrtEtP,288411,0.539,0.658,-4.286,0.0307,0.117,0.622,0.134,0.795,89.508
5CD6huXlCbeMeZXb0wvTbc,252014,0.448,0.417,-5.219,0.0367,0.0896,0.887,0.159,0.881,241.005
6a6mGXpnKQznpxuiUfEiNN,152595,0.559,0.804,-3.117,0.0498,0.514,0.798,0.124,0.898,116.399
1q7dF0XMh3u6hbhiTLYOdE,193123,0.663,0.508,-4.463,0.0385,0.607,0.0252,0.175,0.661,135.959
0JWqhXZWac03JFnt6qafGG,193733,0.687,0.734,-7.821,0.0369,0.032,0.000369,0.0515,0.786,118.865
5Xuqdg5YKspLi862bT13hp,219027,0.572,0.932,-6.395,0.0442,0.00528,0.0371,0.0835,0.657,136.041
4pbO4YIjnPtGJce4qlHSL6,257480,0.837,0.41,-11.797,0.0332,0.144,0.0152,0.141,0.793,120.385
0gvgO9wprV1bxtBh7QOwsE,269813,0.555,0.607,-9.403,0.0439,0.008,0.0054,0.0968,0.526,151.886
5WLyTdKPldPGy25lTpmURT,200413,0.433,0.292,-15.157,0.0307,0.859,0.00105,0.191,0.505,160.202
4fbwTO3DJ2qryMddov9RbB,226773,0.684,0.638,-9.025,0.0312,0.365,0.0207,0.119,0.81,129.959
7BRMVjSXolblx6ZXliSaMl,223253,0.74,0.465,-10.85,0.0325,0.253,0.0107,0.0927,0.682,114.959
3OKks9E1lZ0E8FOVMFZY49,219800,0.643,0.655,-10.249,0.0255,0.213,0.000249,0.0462,0.878,124.731
3SeK5y5GP5fhw7r5PKCA2D,124827,0.636,0.233,-16.488,0.0393,0.811,0.149,0.154,0.961,176.09
6U0NPtExZu3tKg8ZDozFxl,218867,0.613,0.785,-11.856,0.0854,0.224,0.842,0.168,0.919,180.967
3MjvXLXwQKvY6ZRzXHal7D,276920,0.734,0.529,-12.129,0.0293,0.405,0.00215,0.161,0.549,127.015
5nTnApD6zNvuHJe0fXU5Jg,263867,0.615,0.689,-9.602,0.0297,0.0442,0.00704,0.278,0.736,131.824
1lnJ3iFyoxzL5jKlYgOMY1,224733,0.701,0.758,-8.155,0.0328,0.365,0.0725,0.0615,0.853,125.761
3qoOu5YrvXbqyzOtmdneF8,222373,0.71,0.747,-10.558,0.0482,0.0288,0.154,0.0741,0.618,125.376
7KNaPF03g5WMAy8PsaW57k,219013,0.706,0.628,-9.446,0.0303,0.0219,8.58e-05,0.108,0.635,119.062
2dyCo0B5PvcbTcSpgZv51m,212507,0.472,0.579,-10.533,0.131,0.265,0.0732,0.135,0.18,103.14
5dPwxUZTCFCI1okot98SEt,279293,0.515,0.594,-11.435,0.0334,0.073,0.0524,0.123,0.379,102.767
0zXBl25ksnfGNkS6tgsMb2,213173,0.583,0.62,-10.91,0.031,0.0154,0.0108,0.15,0.442,101.054
07Hx52VDE1d0ioKIrch9MF,289307,0.413,0.679,-12.559,0.0478,0.21,0.00325,0.0805,0.968,161.679
2LUXZhj73mUFIFUOU56w9r,252680,0.547,0.691,-11.127,0.0333,0.0206,0.393,0.0862,0.912,148.802
00Fboe8pNoWHLg1nn3e7Oi,183253,0.614,0.668,-11.31,0.0268,0.105,0.116,0.109,0.873,137.003
58gin7AIJheIrPffOdiE1z,182587,0.438,0.56,-8.756,0.0379,0.576,6.7e-05,0.139,0.567,74.564
0CldGTIQo0ZMeEqSWZ1WPa,223147,0.703,0.576,-10.753,0.0432,0.0396,3.06e-05,0.102,0.633,89.793
0m8FPvtqX1SkWp2hgiXD8v,226840,0.493,0.679,-12.521,0.0396,0.107,0.00228,0.116,0.563,141.84
4C6um1v4oCpbfBbZNTDry8,166813,0.652,0.751,-8.541,0.0279,0.172,0.000258,0.203,0.922,99.355
3A8G7XKJfnzSHohNqIqiov,233507,0.652,0.373,-13.994,0.0272,0.569,0.00263,0.312,0.457,92.234
4tQ0tZU5YNQSrwG1ayurdz,216867,0.657,0.528,-9.755,0.0257,0.0249,0.0904,0.0713,0.873,125.802
1HBGbYHunfLYEnWGTi7NGG,194827,0.767,0.66,-9.223,0.0381,0.0928,0.00596,0.0494,0.839,137.655
1zKpjObwEl01dSUDW2IysQ,194440,0.69,0.578,-8.471,0.0277,0.111,0.000996,0.103,0.415,124.493
5imQyf3wovOKeak0Vf4Alo,247133,0.778,0.669,-9.735,0.0367,0.0354,0.0132,0.0973,0.834,123.543
12HlWPk7XLbogenA99DV6c,260013,0.581,0.634,-7.139,0.0231,0.275,1.88e-06,0.335,0.575,102.605
4H3azH9hDiqeykrCOAfB4m,246827,0.542,0.84,-6.774,0.0346,0.228,0.00232,0.309,0.645,139.623
2HRpqUsdfTTL5KdACH6VIe,288480,0.62,0.703,-7.847,0.0226,0.212,0.0012,0.136,0.642,98.325
3ER2XRLMw5TP0ksBdXXrK3,229560,0.668,0.766,-6.164,0.0293,0.632,0.000541,0.108,0.813,120.339
641hvI4UM2geY5IbOV8SZ9,250987,0.599,0.712,-6.141,0.0331,0.111,1.35e-05,0.112,0.664,127.142
7cXfnOlHiRocLQEKHRe5hE,199373,0.542,0.194,-16.503,0.0308,0.717,0.000262,0.066,0.381,90.239
5sVW3lrHfRnPYkTHHeaM7j,227187,0.591,0.715,-8.406,0.0301,0.239,0.00696,0.323,0.827,95.145
2Ra0demNPBUydUaJWTMsy6,165707,0.664,0.549,-12.145,0.029,0.356,0.0,0.321,0.935,125.428
0zMxvCIYqGcn6prnLRjfxW,189533,0.611,0.637,-10.822,0.0298,0.433,0.00177,0.167,0.653,98.349
6GVynE5kXVXoOWksSqMp8B,242440,0.687,0.784,-7.666,0.0275,0.0842,0.00404,0.132,0.893,128.648
1w29AQqTc0y0VfA0ETJtt3,269640,0.518,0.518,-11.181,0.0289,0.0101,0.0207,0.409,0.32,89.759
1sppdZoKN39258NWRfb6TN,164480,0.658,0.8,-7.834,0.0289,0.0449,0.000487,0.106,0.771,118.553
775CXeXucEa1wd6rPuFcWC,156667,0.716,0.622,-9.16,0.0347,0.368,0.00263,0.0902,0.694,140.066
1e7M98usgS7tK89PoEbqpz,253760,0.469,0.73,-11.89,0.0358,0.00264,0.0482,0.15,0.573,145.781
5eauXUlzlexf7klhvPEMqv,282933,0.505,0.894,-6.234,0.0318,0.04,7.67e-05,0.103,0.367,137.443
48RNuXTMCBloZsriQQwnj8,226227,0.654,0.759,-6.007,0.0267,0.309,9.29e-06,0.139,0.587,120.069
0vhUTGWAGqyQGez2gSWeyZ,198200,0.642,0.712,-10.27,0.0285,0.146,3.41e-05,0.15,0.826,112.75
1Zx0gtbyIG6LYqjbS3pOp0,238947,0.711,0.859,-8.375,0.039,0.194,1.25e-05,0.0561,0.844,101.198
5oapb9fhNKYLPzlqfom7Sh,229627,0.575,0.825,-6.932,0.0634,0.155,0.0,0.179,0.839,121.314
6YMf299OCTq5q8pbGjv6r1,243907,0.431,0.889,-5.546,0.0349,0.013,2.01e-05,0.222,0.814,161.145
721FF21A9FYuOnwOK5FaJw,163720,0.401,0.892,-7.13,0.0772,0.00415,0.000944,0.441,0.571,113.484
0icncBNvzGMsct0lGYsrwG,255840,0.285,0.821,-5.328,0.0347,0.00081,0.029,0.775,0.73,99.055
71JUzB8nhDE6NWETOECx3Y,250560,0.591,0.851,-8.622,0.0334,0.015,3.25e-05,0.39,0.675,128.766
7widIVOrlOpERw9zugIMse,443520,0.333,0.86,-7.109,0.0606,0.028,0.0102,0.924,0.282,135.058
13hGz8pX3hkXrOZsXIhZ3w,210707,0.289,0.384,-10.945,0.0339,0.71,1.52e-06,0.699,0.437,157.879
5QnfRmiuxNwXgd8fWGEpti,310547,0.375,0.846,-6.76,0.0771,0.00369,0.00521,0.856,0.394,115.778
1dcwunIdbla3p8WjeBNqo4,523640,0.341,0.518,-9.377,0.0404,0.162,0.0553,0.768,0.395,120.23
01gz3TUXBEA5CCqhoFwFhG,316800,0.303,0.517,-12.285,0.0331,0.000349,0.241,0.142,0.13,110.37
0ARcW0f1vAtNpLiziWcCne,548480,0.33,0.642,-10.296,0.0354,0.0186,0.0603,0.839,0.692,153.282
6xxhpzVjWcuZHC6XbfyoBC,227413,0.537,0.742,-3.908,0.0305,0.0366,6.14e-05,0.461,0.538,122.333
0saFueQh8AfgulSb7NkHr7,251560,0.243,0.957,-2.378,0.141,0.122,0.000259,0.154,0.245,204.144
3BoH0VPwnxdnCfoMJxLJud,290560,0.559,0.938,-5.116,0.0929,0.0364,0.0,0.248,0.563,90.024
4ffoKyYY6ElVpxUpE48jOc,240987,0.626,0.791,-5.735,0.0262,0.527,4.04e-05,0.0952,0.864,129.976
1zgYm6oTVVyUMVK7XtCIre,257147,0.577,0.868,-3.613,0.0507,0.186,0.0021,0.0806,0.809,118.101
6vKHIS2nrtCTOpNXl0CWbc,237453,0.631,0.88,-5.554,0.0343,0.584,0.000434,0.116,0.71,147.31
3YrjFJwsOPWShEkIvxbqwW,227827,0.555,0.865,-6.156,0.069,0.134,0.0,0.208,0.837,121.834
47QCcoUKxDP1vuli0LwT8G,250760,0.604,0.759,-4.896,0.0317,0.136,1.38e-05,0.101,0.671,127.208
7qNiT3VyynIMGbMinnJoMi,359427,0.204,0.681,-4.607,0.0739,0.314,1.75e-05,0.108,0.499,184.546
1oMHfIvmel8qvyshUWXaMT,272373,0.596,0.584,-7.121,0.0264,0.0948,0.0,0.257,0.349,96.283
5Z85rdyYE3GXhOAhneCYaq,273227,0.425,0.908,-3.055,0.0875,0.039,0.0,0.145,0.236,150.064
77HKzrolw2Ip6YkbztXvBD,239107,0.705,0.547,-8.282,0.0232,0.364,0.0,0.0827,0.624,103.938
06c08ve2aODGVHZwjWTxsR,213520,0.636,0.852,-5.539,0.0266,0.302,0.000109,0.179,0.874,113.894
2hl6XZ8nztFfVDv2qHPnwt,245627,0.4,0.914,-3.669,0.0377,0.489,0.012,0.0588,0.843,85.444
5bfwBtRcnbsmnYxdR3VZ0B,268960,0.508,0.959,-3.4,0.0656,0.096,0.00036,0.333,0.655,126.487
0U57U1RaQLD6YT7OiK8QPj,266213,0.511,0.922,-4.068,0.0287,0.0352,2.02e-05,0.0675,0.836,150.653
4obGLN32HA9OGx5TUr1J0K,204867,0.505,0.904,-6.143,0.0378,0.576,0.113,0.127,0.71,135.381
5eTfSVawDnkxjCMPYKkJpe,230507,0.464,0.296,-11.803,0.0293,0.398,0.00324,0.159,0.171,82.178
34qSFxT8IFcFFxd4DrQpE5,130893,0.395,0.0225,-30.754,0.0357,0.916,0.129,0.234,0.19,90.242
71JjX0Cep5xb38MnHXvhGW,268240,0.386,0.269,-14.413,0.0491,0.794,0.00126,0.757,0.503,172.454
7wQAWRpviP5pahMePoNSFK,243547,0.375,0.372,-12.244,0.0437,0.877,2.21e-05,0.658,0.376,148.375
0sn78f7Gx1vMecPX3wzueQ,266400,0.603,0.127,-18.194,0.0326,0.775,0.0181,0.175,0.483,113.436
5fGWQRe6qCu2GoVw7QB61E,206720,0.299,0.0636,-17.422,0.0441,0.852,0.518,0.576,0.208,97.915
1qwEoMShgQZWh8y5p2KHkM,185827,0.374,0.087,-18.852,0.0473,0.903,0.00159,0.111,0.344,181.388
1cs4SFl74b0JVIx6odAIfm,333693,0.426,0.439,-10.887,0.0551,0.304,0.004,0.0943,0.583,143.147
3BsZH7VT9jF1fvArGl9boU,329173,0.599,0.336,-10.524,0.128,0.783,0.000256,0.597,0.55,116.918
5FdgPor9lf0yHEWOCck8Xm,419040,0.42,0.157,-13.999,0.0332,0.627,4.18e-06,0.494,0.206,136.366
326VLEngotHbWfx3imNKQ3,217440,0.442,0.571,-12.884,0.0414,0.812,0.000322,0.358,0.895,155.643
495suImoiM8vw1AoSry8ct,141594,0.683,0.834,-4.934,0.175,0.413,0.0,0.334,0.649,89.936
1clTca5X3tpBjNgfpsd3wu,221718,0.668,0.656,-5.715,0.0548,0.373,0.0,0.0694,0.827,168.004
7G57bWUUUq8jGQv45oZmdW,173451,0.781,0.637,-5.788,0.0417,0.118,0.0,0.0414,0.728,125.02
6eh6jp0DOx7z0m2aDf5EL3,136105,0.704,0.911,-3.625,0.0508,0.371,0.0,0.43,0.902,95.001
2dSmgDucilvkSwkHSrrukK,168861,0.714,0.65,-5.903,0.0759,0.512,0.0,0.246,0.447,92.009
1p7Ujq95V2pKC59q65bmsm,204350,0.63,0.836,-4.003,0.0879,0.243,0.0,0.169,0.585,91.016
3VaExP3nBFxPxXYX8E0tSx,144008,0.608,0.894,-4.738,0.245,0.268,0.0,0.0751,0.501,92.924
5Z8kaNdPLLZAYTXAW53yD1,155597,0.786,0.911,-3.029,0.17,0.182,0.0,0.214,0.67,94.991
0qoVhRSmwM3XDD503hnpR3,208537,0.731,0.579,-7.239,0.0703,0.0785,0.0,0.328,0.388,80.985
6meRtAbMZQfTtJYGhdBitB,218660,0.569,0.325,-7.762,0.0366,0.893,0.0,0.0975,0.361,119.114
1g2Z2lOrwayOzDqOc8EfbR,289907,0.771,0.796,-4.106,0.0798,0.0385,9.35e-06,0.218,0.636,87.985
5AHIUlK50bxzTBbGKFymgV,168520,0.834,0.792,-3.523,0.0577,0.151,8.23e-05,0.0515,0.82,88.011
3UW4SUehKFC6qmaTZ3OiTp,224653,0.794,0.731,-3.831,0.0717,0.16,0.0,0.0871,0.449,91.023
2p8ZQMiOLCxRVlneSe6nOY,244627,0.706,0.786,-4.478,0.107,0.0835,1.57e-05,0.0652,0.915,175.972
3dVs53k9EaOufOOBvR40r9,208400,0.621,0.749,-4.885,0.123,0.143,1.29e-05,0.197,0.836,88.459
7h49721ABzBNotuKaP6sx1,224093,0.755,0.808,-3.981,0.0404,0.311,0.0,0.0951,0.673,126.917
3TqLIW3qd4qFYkfYsBjVN6,396120,0.655,0.858,-5.607,0.315,0.53,0.0,0.344,0.65,83.489
2205SC49FCErcdFh0rvO29,215907,0.802,0.802,-3.803,0.0677,0.28,1.15e-06,0.11,0.527,89.997
21LOrp1KKbqqWCwcFR44o7,193693,0.685,0.755,-6.162,0.157,0.229,0.0,0.0937,0.778,175.899
5YdSlUuV4hAUJvv91bAKup,204627,0.652,0.71,-5.762,0.186,0.637,0.0,0.175,0.539,172.091
27PAwMtEfK7auYCVu8Yk1V,221813,0.785,0.833,-4.009,0.0418,0.0301,0.0,0.0398,0.654,119.035
1o3MUu93stIdTi2fWh7HUh,225133,0.683,0.748,-3.711,0.116,0.354,1.17e-05,0.119,0.729,180.019
1CS7L6I01pmR7G7vNXJMLA,192893,0.787,0.82,-3.38,0.0477,0.0621,2.88e-06,0.0602,0.846,88.013
3GaUmZN8o8ViYoZO3IGgeo,219987,0.63,0.647,-5.513,0.275,0.191,0.0,0.318,0.606,184.004
385Wtt4Dsy6BS8yr7e5eT9,195147,0.836,0.777,-3.462,0.103,0.0343,0.000332,0.138,0.653,82.002
0mCso7DKXIUbVlwxT49HzH,200880,0.701,0.797,-4.192,0.126,0.0111,0.0,0.102,0.662,149.9
57AaVUvNTEtBLSEJrckt9r,190440,0.648,0.688,-3.687,0.0615,0.0145,0.001,0.134,0.644,87.787
6URNZuBKiudDhFJ5XCCLhX,230413,0.741,0.875,-4.144,0.113,0.0969,3.58e-06,0.166,0.906,172.074
11PcAUzOU60EwlfYrgjpRx,164765,0.824,0.772,-4.738,0.195,0.191,0.0016,0.0848,0.6,94.04
7viFLxLgJbTE1L2L0AfFW4,219044,0.677,0.797,-4.13,0.0748,0.24,0.00022,0.269,0.898,172.044
0REjFxlMJRQxPqWSdmXiAT,228760,0.679,0.617,-5.328,0.12,0.19,0.0,0.0798,0.665,189.993
3fefQTqeZ0dkOAvoJwHfkO,238200,0.826,0.773,-4.218,0.0524,0.323,0.0,0.143,0.761,126.899
6vCGkDwZdkMWQRTjw4tP9Q,211933,0.682,0.801,-6.946,0.2,0.252,0.0,0.179,0.305,107.045
3wKPZXhC7OfBShb9aaN5lz,218747,0.638,0.626,-7.415,0.0826,0.0699,0.0,0.285,0.207,144.279
7FfpP3YZ6fOWMdxkIAtud9,230520,0.708,0.56,-7.132,0.129,0.0668,0.0,0.111,0.411,163.043
3iR1bZS7eRbeJKbnZ0Pk1T,230040,0.736,0.614,-5.273,0.0751,0.545,0.0,0.0981,0.495,125.015
2ymEFGrxK52FNMkZPxQFPh,242587,0.664,0.714,-5.861,0.0522,0.225,0.0,0.85,0.486,148.909
5cVrS1jxLYpSmhn4axqnRR,191880,0.704,0.665,-5.731,0.0546,0.0228,0.0,0.0888,0.305,144.908
4KrT3gLmJtk8nysLqPI3FX,248133,0.783,0.714,-6.452,0.0959,0.214,0.0,0.0803,0.6,125.097
2qenlB1cD8e4y6n2vRvmIW,240013,0.733,0.908,-3.728,0.0561,0.0218,0.0,0.366,0.447,107.016
3VXsk4WiIf5a2JSix4jGtU,199440,0.795,0.749,-4.891,0.0491,0.2,0.0,0.151,0.722,136.969
6KyDlCJmYU7BsccK8ZTrNK,186227,0.83,0.512,-5.982,0.0769,0.144,0.0,0.0941,0.302,142.139
07NQGGzMuuzCzg9lTGIiu8,209707,0.673,0.644,-6.983,0.211,0.427,0.0,0.118,0.218,104.939
1A0PCDp4rlvrcCjNYzcPoj,260547,0.633,0.714,-6.323,0.0523,0.0215,0.0,0.128,0.13,140.169
6ANAwMQcWtLmjtr6WH0VrP,213827,0.83,0.607,-4.108,0.0456,0.0691,0.0,0.073,0.46,118.033
4BVCEWACnWM8BPSpwsD6CG,223533,0.683,0.556,-4.454,0.0367,0.182,0.0,0.0969,0.229,123.052
52JnQicpFULdhLnWdHyQD1,240360,0.565,0.594,-5.643,0.107,0.132,0.0,0.154,0.188,131.363
2g6JrW1F8IRxq1VO1MCASb,219693,0.781,0.623,-5.491,0.0651,0.26,0.0,0.109,0.206,116.011
0UaDF6ci1HWmo0s2jHjZU0,235200,0.775,0.757,-5.452,0.0846,0.0405,0.0,0.202,0.796,100.043
6nqTGahONqp6GTr26LqXjE,253800,0.799,0.651,-3.417,0.0549,0.0588,0.0,0.289,0.279,128.1
7vdqZAHF5pVMULddTEa9fb,234827,0.563,0.698,-6.076,0.397,0.326,0.0,0.332,0.712,135.104
4VA9Ij9IDj549vtBXYBDVZ,204893,0.703,0.693,-5.367,0.0484,0.0706,0.0,0.0792,0.337,140.016
752g22kc1OSv5Qb8ywwHYE,214093,0.734,0.612,-4.839,0.0361,0.187,0.0,0.136,0.243,129.982
424CeunXfmLn6GupRFoiwv,244653,0.578,0.667,-5.129,0.0315,0.0138,0.0,0.162,0.144,148.011
1IPiDZQrEP9tdpSkP8zb4C,200213,0.516,0.879,-4.206,0.0912,0.0159,0.0,0.29,0.406,92.05
2GlzpIKkIFCixdLqZLVeIJ,360000,0.704,0.841,-5.616,0.142,0.045,0.0,0.185,0.775,167.99
5Dm9zYwb7lLO7fyI78ZPxC,196868,0.527,0.876,-4.873,0.137,0.0562,0.0,0.351,0.646,178.01
5inW8wv4Ap9j8ji9gq046e,226329,0.685,0.891,-5.957,0.0662,0.224,0.0,0.229,0.954,78.993
2iPW1rIGaS2ASFTYJ2hQwy,195666,0.601,0.881,-4.904,0.0751,0.00855,0.0,0.295,0.429,91.998
4gHPFx0ddLdIBvQQUf2OF8,210250,0.684,0.679,-5.46,0.0833,0.0829,0.0,0.117,0.806,169.9
7gjLCl6RhuZ0gHh7bReoA3,210681,0.601,0.802,-5.154,0.0491,0.0457,2.07e-05,0.0932,0.591,179.949
6Mu8wipko66az8f3GxVtCl,194837,0.798,0.813,-5.087,0.164,0.0185,0.0,0.65,0.669,92.0
3sbofOpRhsyvjA8ETuSc6g,325752,0.658,0.892,-3.091,0.14,0.292,0.0,0.633,0.915,171.931
4oLMZ9W1Lr2yQqQErXBmrs,219984,0.589,0.785,-3.729,0.034,0.146,0.0,0.0863,0.535,170.008
7fzErW0dRVRaTWjNLPFwUn,221736,0.729,0.926,-3.889,0.096,0.166,0.0,0.154,0.611,93.027
1nH9UUCCqPiNLQS5t67Yph,198144,0.868,0.787,-3.645,0.0759,0.0192,0.0,0.331,0.737,84.016
6RBvsGEFbofSaJ19rQ79nc,215208,0.751,0.843,-3.453,0.06,0.283,0.0,0.153,0.913,82.029
65ztyjCCSNdLWfyVZmtX2E,255480,0.744,0.857,-5.879,0.193,0.139,0.0,0.138,0.799,88.032
7tQQcG7RodrgOjyysVyoL9,300624,0.697,0.751,-5.875,0.0504,0.513,0.0,0.0809,0.387,89.48
1rHAwRKqUkujOKIYzP28DY,252168,0.635,0.665,-5.664,0.0939,0.435,0.0,0.306,0.741,169.942
1y6wgbVG3aL0MUV6KI3NQy,208464,0.753,0.668,-6.326,0.0658,0.453,1.61e-06,0.12,0.597,89.037
0P1z0ofbb9jpcsVhwBXp1T,229728,0.812,0.713,-4.84,0.0683,0.163,0.0,0.0489,0.516,88.992
6XZNfbqHGGi51PoVuZE3jU,222240,0.744,0.79,-5.88,0.0817,0.0973,2.27e-06,0.336,0.767,171.98
6W0lrt7NDAz19A4Epa922X,214368,0.773,0.824,-6.539,0.072,0.13,0.0,0.814,0.763,93.004
13jyCpSy65xr5YOUSYFzTK,222672,0.703,0.861,-5.721,0.0893,0.173,0.0,0.0886,0.381,90.046
