track_id,track_duration,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,time_signature
18jPG54HvV8nzsNvcw30jV,176507,0.724,0.912,-4.93,0.174,0.281,9.42e-06,0.962,0.596,96.005,2,1,4
4OdixfFRAogAIzotkguqEI,275693,0.675,0.884,-5.383,0.149,0.083,0.00159,0.269,0.55,119.921,4,0,4
01cO2QqNgzu1lPs6gKzFy8,229813,0.648,0.947,-3.733,0.0777,0.000862,1.52e-06,0.464,0.34,111.048,0,0,4
0zASIfY3ISOCAFt40Evbor,229893,0.584,0.818,-3.796,0.0392,0.0752,0.0,0.454,0.417,80.101,7,1,4
6xIPICRhvBv2xUyipzYUXD,321773,0.617,0.909,-6.319,0.368,0.0359,7.56e-05,0.198,0.493,179.94,1,0,4
3NplJcwJRto8UtLhZhqQZ1,165240,0.718,0.92,-5.597,0.252,0.0265,3.49e-06,0.423,0.459,96.009,1,1,4
7bOdujEfCyEoiOMGFHUYdt,257120,0.695,0.876,-5.263,0.0547,0.0125,0.0,0.351,0.396,109.943,1,1,4
1BWDfughwLVVci7CJFUtQg,200187,0.758,0.886,-3.75,0.0582,0.237,1.18e-06,0.627,0.524,104.966,10,0,4
1H9Kb9FFRBVpocoOnBkGgh,277200,0.587,0.887,-4.875,0.0689,0.0694,0.0,0.158,0.295,191.98,5,0,4
5bA2QLWQlPqW4PkiHlZJ7v,332707,0.845,0.848,-5.679,0.126,0.195,1.24e-06,0.13,0.678,95.984,10,0,4
0YuKAUxOy7sWCC2WRehT22,258573,0.824,0.737,-5.241,0.0613,0.171,0.0,0.352,0.717,100.018,9,1,4
3M3HGylcKX5ucXi07yuVCk,256973,0.648,0.725,-6.14,0.0286,0.00743,0.0,0.0942,0.608,129.991,1,1,4
0anUgBvnA4u5LsHUeLRprc,189147,0.942,0.566,-4.834,0.226,0.0773,0.0,0.11,0.479,132.858,11,1,4
4V9K7DLPZNhCH77wLsAiNF,193333,0.89,0.682,-5.249,0.323,0.104,0.0,0.116,0.526,143.979,4,1,4
669gYFBhezfYPXQP1hBMOX,196835,0.872,0.699,-6.127,0.0487,0.276,0.0,0.103,0.725,138.929,1,1,4
6vbe3GmRG30x2nraEvHudq,216541,0.781,0.469,-8.456,0.0549,0.445,0.0,0.0921,0.518,132.989,10,0,4
2z0LyXYmPgos95olIAQIO3,226286,0.804,0.683,-7.344,0.055,0.0109,0.0,0.0693,0.229,140.035,2,1,4
4Y4Xmm8OLUJSdR9OkaxV97,210411,0.66,0.633,-5.782,0.149,0.689,0.0,0.129,0.715,145.995,3,0,4
68ra53eElfqZM8G9fuOFSj,274313,0.758,0.574,-7.833,0.217,0.216,0.0,0.144,0.706,144.081,9,0,4
5FmUNIsqr4gC4lwJtea8tX,133171,0.759,0.52,-7.042,0.447,0.0187,0.0,0.313,0.116,123.189,2,1,4
1T40GpRFJiUIulCqLpAe4v,167397,0.851,0.621,-6.679,0.362,0.0233,0.0,0.161,0.532,150.969,11,1,4
2B6CpkK0Rz67UzwDTW2Jt7,196636,0.898,0.567,-6.446,0.302,0.0165,0.0,0.109,0.602,141.973,1,1,4
2ny1lTxfuQls8r5yX4Ad3g,213520,0.752,0.658,-6.297,0.342,0.0421,0.0,0.0927,0.387,151.951,0,1,4
3kAyhdS74oZn8nOqifDEf2,166637,0.839,0.502,-5.886,0.398,0.11,0.0,0.115,0.585,150.07,0,0,4
6LnOiHOWTAGJ5vAN6wBkqc,193859,0.773,0.505,-5.716,0.061,0.0485,0.0,0.158,0.142,160.031,5,0,4
5LT018mJrqHdNwdltZ1hAM,228796,0.94,0.532,-5.998,0.358,0.12,0.0,0.0925,0.599,123.043,11,0,4
0NfbJvgf9mmdnoyzxNf46H,210175,0.866,0.72,-6.641,0.0646,0.112,0.0,0.172,0.785,136.077,7,0,4
1WFkr1TlmOQEgrLndQI6sY,181040,0.867,0.517,-6.914,0.307,0.0116,0.0,0.31,0.271,143.043,2,1,4
1PmY0lBdi87ma0JSlrcdAd,261781,0.494,0.743,-6.716,0.441,0.0391,0.0,0.068,0.59,160.084,7,0,4
50lt8PNUgIYnIrr3BPp2Cv,204117,0.827,0.615,-5.879,0.222,0.0159,0.0,0.307,0.221,132.996,7,1,4
5MxBxefjpl4hmbxgdfse8x,184737,0.898,0.641,-7.673,0.297,0.0154,0.0,0.665,0.578,151.937,11,0,4
1yh1VrgbKyL493x9saxxqQ,243936,0.615,0.584,-5.638,0.235,0.00405,0.0,0.114,0.529,162.169,1,1,4
7y8Xlx3c6xpyN0DqYGb8FG,222295,0.862,0.624,-5.348,0.147,0.183,0.0,0.195,0.523,122.029,8,1,4
3f9RZbFJrmttvXYwiwqDlb,280666,0.801,0.596,-4.72,0.0534,0.00301,0.0,0.162,0.134,120.028,1,1,4
7JsuXl9Odf3V38ksu4FWDZ,186843,0.773,0.742,-5.453,0.162,0.00198,0.0,0.558,0.35,148.949,5,0,4
6QeUzTuBoasiii8nevDciq,201980,0.701,0.546,-5.918,0.133,0.435,0.0,0.188,0.118,151.9,6,0,4
5v1STk4ZTTDrhgCs6LD3nd,182400,0.873,0.591,-7.332,0.293,0.00102,0.0,0.13,0.188,150.057,2,1,4
29s4u1adFGLWtGehbR5xkq,144361,0.898,0.577,-7.785,0.238,0.0361,0.0,0.176,0.266,83.018,2,1,4
4kfeRwpq5KUaqTkgi4TbDF,205666,0.691,0.632,-7.598,0.0513,0.122,0.0,0.0646,0.488,169.982,1,1,4
6PHbWsTTlmQKF9i9VC1KFv,225348,0.595,0.534,-8.747,0.318,0.0106,0.00157,0.107,0.134,162.066,1,1,4
12ZpiGAd2uPgJiofgoZMue,142979,0.95,0.5,-8.18,0.399,0.103,3.77e-05,0.103,0.598,114.009,1,1,4
7enaBBJnekyUCcXRuwGEH6,189342,0.931,0.574,-5.695,0.381,0.283,0.0,0.274,0.449,129.967,4,0,4
66z5CuZkqkb18VhFTRwbZk,193657,0.884,0.436,-9.922,0.255,0.011,0.0,0.101,0.254,119.013,10,1,4
740kQ8xwSGloumdiKR5Cwz,167552,0.768,0.526,-7.182,0.209,0.237,0.0,0.139,0.473,139.999,0,1,4
3cFHCXuBZKMJd8Q4Wt8RB3,148246,0.864,0.689,-7.273,0.22,7.68e-05,0.000467,0.111,0.412,152.946,10,0,4
5i8AHhRU9tfp8c3drQetaa,189501,0.79,0.569,-7.591,0.235,0.22,0.0,0.161,0.213,86.011,5,0,4
5D2M4HrTJjrksPGDOKa3tY,173609,0.858,0.539,-7.964,0.369,0.176,0.0,0.126,0.436,84.531,11,0,4
0biVzpdI2z0vAxwfU9xuuA,236819,0.935,0.472,-9.304,0.0575,0.0455,0.0,0.19,0.659,130.041,3,0,4
021lWIHJrURZrmvYQ1xcM8,207739,0.931,0.667,-7.043,0.318,0.0144,0.0,0.15,0.667,142.039,6,0,4
6b3i6FDLfhuB3OB8zeANrH,175017,0.878,0.57,-8.6,0.146,0.0931,0.000227,0.106,0.298,79.997,1,1,4
6n6CmyLTCIXJCPZnv7h2rn,259071,0.769,0.586,-8.609,0.385,0.169,6.6e-06,0.138,0.137,90.978,2,1,4
1K5KBOgreBi5fkEHvg5ap3,237918,0.795,0.574,-6.903,0.487,0.067,0.0,0.15,0.537,142.053,2,0,4
1Sm3NRIXjCqYWSi8NlV8fd,208975,0.775,0.542,-7.532,0.474,0.162,0.0,0.14,0.326,112.456,0,1,5
05TpY5Fov3Hgfp8V1KILZ8,201907,0.854,0.599,-7.406,0.355,0.022,0.0,0.173,0.849,157.031,1,0,4
3Uoy2lrZdhocMWO0jIdjAp,208258,0.827,0.664,-5.756,0.176,0.0122,0.0,0.251,0.198,120.672,1,0,5
4Qd0pa3JO76UEwhos9JmN0,314761,0.79,0.566,-8.33,0.437,0.106,0.0,0.119,0.586,142.016,5,1,4
3tZ4zv4UuenjJGSNUMfBNG,104013,0.551,0.609,-8.975,0.143,0.368,0.000154,0.192,0.324,139.084,7,1,4
4lrSsZ9nRgkrHXekhM8Fy0,198453,0.558,0.703,-5.735,0.342,0.00846,0.0,0.112,0.305,146.426,1,0,4
4ANFPo7dzs2DdPuONXC9bp,204520,0.881,0.549,-5.589,0.272,0.0091,0.0,0.137,0.202,144.019,10,1,4
3TirmOKwMAD738H0DOVrB9,258947,0.728,0.694,-4.499,0.206,0.313,0.0,0.316,0.443,127.958,2,1,4
2QEnZJ8FwpBoyLKcFcgceT,150760,0.801,0.774,-5.125,0.157,0.0365,3.03e-06,0.114,0.321,144.988,1,1,4
6z6YV7ANb27fmra1O3wAOD,173040,0.668,0.47,-8.059,0.0941,0.294,3.92e-06,0.149,0.173,105.902,8,0,4
6voLIzmNKZ9ZN53rQ4yQn1,127373,0.5,0.402,-9.292,0.0444,0.79,6.77e-05,0.123,0.268,99.925,7,1,4
1AGPmw3QJBNfOK6XioDhZp,291334,0.571,0.556,-5.857,0.223,0.0662,0.000149,0.137,0.0762,155.465,1,1,4
1I3ZAmPmbFV78oNKnibOiW,137134,0.824,0.595,-6.346,0.091,0.0571,3.7e-06,0.0876,0.157,140.039,11,1,4
4HfaOznGhHYWqPtpLYz2PB,116847,0.953,0.38,-4.941,0.261,0.00957,0.0,0.127,0.128,133.941,8,1,4
2gXOzCwbVXACCaYRj4Qrep,167673,0.66,0.55,-6.744,0.184,0.164,0.000204,0.199,0.299,130.004,4,1,4
7wcyO1rrH3Ru4t659IjG41,149949,0.781,0.597,-6.794,0.23,0.0415,0.0,0.152,0.544,158.043,10,0,4
5YP6yKgGGsXKukqxXypVAf,189428,0.728,0.628,-4.766,0.191,0.01,6.53e-05,0.0735,0.393,160.94,1,1,4
1WlU4jsJ8AoTB96dgd8LJA,131756,0.853,0.805,-3.331,0.202,0.146,0.0515,0.204,0.879,134.55,11,0,4
2aR4gdgyCgacqHGqUZ91YS,132165,0.878,0.452,-8.695,0.496,0.00728,0.000423,0.107,0.425,154.035,2,1,4
7EB2UpfRbS4QVjZQlKLi3Z,205423,0.638,0.568,-6.579,0.159,0.338,0.0,0.487,0.446,127.806,1,0,4
0F7FlaQBiyNkV8iakTocsW,196180,0.813,0.543,-6.555,0.211,0.088,7.42e-06,0.112,0.165,137.986,1,0,4
5OUHuypXfqeKaHNO44ojio,115437,0.731,0.706,-4.958,0.417,0.0382,2.41e-05,0.636,0.384,153.074,1,1,4
465mhRDuwxjrJ61UrvRvrZ,185117,0.738,0.499,-7.456,0.428,0.0545,0.0,0.14,0.314,73.152,5,1,4
5FWyHjKMW85oZoqgG1zD9b,186739,0.847,0.661,-4.614,0.0548,0.000807,0.00126,0.104,0.184,143.979,8,1,4
01sjbEk3X7KNXFvXXXN5MY,218479,0.648,0.581,-6.958,0.315,0.108,0.0,0.496,0.235,153.947,8,1,4
2U3LJfQB0ALLxC7Yy0QW7l,246916,0.833,0.761,-4.905,0.195,0.0158,1.41e-06,0.161,0.377,134.047,11,1,4
6QFzUXTIZXOLesQcgmGOsR,161758,0.888,0.665,-7.055,0.093,0.0151,0.0,0.219,0.568,78.021,5,0,4
3WRIaWsws011vHMd9uzPjG,228367,0.734,0.683,-6.105,0.0776,0.013,0.0,0.28,0.445,162.038,1,1,4
5R2pz8i4k4bvRAqiIFXzKz,175860,0.802,0.833,-4.234,0.0832,0.00772,0.0,0.346,0.132,165.97,11,1,4
0SCEdR34DyPTgNWvho3zLF,219684,0.675,0.747,-4.46,0.0741,0.00738,0.0,0.121,0.255,152.928,3,0,4
2HEsewd9dzzLg4751JIS4p,262003,0.7,0.742,-5.233,0.347,0.435,0.0,0.092,0.635,140.172,8,1,4
19YKaevk2bce4odJkP5L22,314075,0.543,0.394,-9.637,0.0864,0.695,0.000239,0.108,0.118,137.811,8,1,4
2ZWlPOoWh0626oTaHrnl2a,249191,0.567,0.388,-9.579,0.0384,0.782,0.000309,0.248,0.452,116.362,9,0,4
3xKsf9qdS1CyvXSMEid6g8,184516,0.544,0.552,-7.45,0.0991,0.67,4.57e-05,0.415,0.554,159.738,9,1,3
1IdZvb2XK8NmsovQlV6CPn,86944,0.657,0.431,-11.147,0.541,0.985,0.0,0.149,0.935,83.509,7,1,3
4xR3MAscflQ262kMeiKshQ,184600,0.423,0.294,-13.673,0.0593,0.882,5.43e-06,0.0981,0.401,129.146,5,0,4
2JUqYobT8NvARdPmc4ES2x,66786,0.513,0.131,-12.787,0.467,0.983,0.00414,0.12,0.814,105.808,0,1,5
7eqoqGkKwgOaWNNHx90uEZ,307151,0.466,0.548,-9.362,0.118,0.42,1.01e-06,0.113,0.423,89.815,5,0,4
2qtoRFCOEL1gRn5q9DJC7F,78743,0.541,0.747,-6.811,0.162,0.404,0.0,0.086,0.604,83.286,7,0,4
17yrCsl1Ai6CZLBmGj6d6p,158478,0.201,0.724,-6.744,0.0499,0.258,0.0281,0.296,0.167,154.395,0,1,4
73D5hBkiVZkopZrmBZTBWf,68588,0.632,0.18,-20.55,0.685,0.878,0.0,0.249,0.704,85.004,7,1,3
1VZLEW5ZfcAbKZ94XQiSZF,85754,0.827,0.673,-8.401,0.23,0.192,0.00136,0.146,0.779,78.007,5,0,4
2LMkwUfqC6S6s6qDVlEuzV,248808,0.444,0.0924,-15.605,0.0366,0.784,0.0,0.304,0.219,108.917,0,1,4
1BViPjTT585XAhkUUrkts0,334570,0.377,0.255,-11.165,0.0387,0.975,0.000208,0.102,0.37,125.004,4,0,5
34xTFwjPQ1dC6uJmleno7x,177922,0.421,0.0952,-12.561,0.0479,0.931,0.000201,0.126,0.0773,109.698,6,1,4
5k8LB57xOq8UUNVaKWSqrf,564166,0.266,0.678,-12.364,0.508,0.769,9.37e-05,0.503,0.201,83.434,1,1,4
6KkCuHNbOAWJzycgOEGpIg,45640,0.347,0.33,-19.761,0.149,0.74,0.931,0.557,0.0316,82.85,7,1,5
5mphdlILgAq3vh1MSvAJTS,200747,0.721,0.339,-11.195,0.0532,0.409,0.00153,0.0973,0.2,129.83,0,1,4
5MXB4YBEm0GZwS9Nbs3JqM,39640,0.706,0.57,-7.129,0.0841,0.689,0.0698,0.288,0.96,115.864,11,1,4
4XgpXhvf9JBbKPtX84DFN7,148760,0.529,0.608,-7.809,0.0811,0.166,0.0185,0.109,0.616,125.017,7,1,4
6fbjdXZNtoAJbJZUeT87Ii,262680,0.479,0.558,-6.074,0.179,0.227,0.0,0.0808,0.8,83.465,11,1,4
3VPmKgOCy3NGyyA4xaWwPd,59760,0.357,0.827,-15.868,0.444,0.775,0.0213,0.493,0.103,152.13,11,0,1
0K9oqDmJBgSFjXU1bUY9Fk,304760,0.739,0.419,-8.241,0.0854,0.219,0.0,0.196,0.58,60.493,3,0,4
5ITIiswssMSAdTJ9ZDEI8D,184080,0.394,0.433,-13.473,0.374,0.485,7.81e-05,0.817,0.394,118.986,8,1,1
125FPswReMD9Ggvn69M7Ch,224147,0.429,0.736,-8.017,0.222,0.0696,0.0,0.0852,0.379,89.261,5,1,4
0rbK15g3UsDTVy1EuwgKYz,592920,0.4,0.65,-6.104,0.0466,0.0118,7.62e-05,0.791,0.15,107.989,5,0,4
6j9pCKVaJYNF7AdaNVTAaE,76280,0.608,0.0664,-18.857,0.0596,0.758,0.945,0.0978,0.294,139.232,1,1,4
3YXVl3FvIrvhgSW9ME3qNf,200240,0.747,0.758,-4.743,0.179,0.0521,0.0,0.214,0.601,102.02,0,0,4
6jy12gDerHRUSwiEhfs9C6,175453,0.359,0.367,-7.684,0.0335,0.738,1.43e-06,0.0736,0.104,83.331,9,1,4
0C3W4yLCuyUxIEwkSpBO8H,268813,0.392,0.233,-11.012,0.0587,0.951,0.000322,0.106,0.494,176.569,11,0,3
6RBAJlxHY9Ulvw2y7yk4aX,194840,0.701,0.417,-7.818,0.0329,0.0888,0.000648,0.375,0.186,95.003,6,0,4
19zSmPJzUpWsfDmAHEpbGE,153253,0.611,0.846,-3.548,0.0374,0.178,0.0,0.12,0.544,129.961,7,1,4
1x1Mnm5VU4W0ngNM0crYV9,167973,0.595,0.798,-3.539,0.0349,0.477,0.0,0.238,0.504,87.955,0,1,4
0IhqQvu8DfWL7md12vIUgO,200667,0.65,0.559,-5.296,0.0305,0.429,0.0,0.126,0.302,84.954,9,1,4
6eoBdiJW6YpfGd0mekC3sa,177027,0.543,0.723,-4.892,0.0499,0.165,0.0,0.11,0.428,143.028,6,1,4
3pCVwcutoZr2xbqD2mEKC5,185467,0.525,0.94,-3.546,0.065,0.0283,0.0,0.236,0.636,140.093,4,1,4
1Tq3OpOxhhq2PWh9g7RG25,191533,0.597,0.766,-3.703,0.0353,0.175,0.0,0.23,0.712,139.875,10,1,4
690USt2bgjvrW28Qd2sPFT,194773,0.402,0.602,-6.1,0.0382,0.389,0.0,0.0915,0.299,119.896,10,1,3
4rLUE4XiMMJx1eoJGWRJZ7,151975,0.652,0.642,-4.736,0.0357,0.263,0.0,0.175,0.458,124.901,5,1,4
2hGj8nqcXo6F2QjFR4AYFE,139053,0.775,0.884,-4.763,0.0746,0.019,2.25e-05,0.0921,0.792,100.024,6,0,4
7feWTHqO4nbvzqgdm7gg9m,142373,0.646,0.829,-3.468,0.0799,0.169,0.0,0.0694,0.934,151.082,1,1,4
2y1erW03GzQwk0c0pUost9,149627,0.424,0.725,-4.464,0.0439,0.31,0.0,0.101,0.658,201.877,3,1,4
7CWmiJ4RpqVLbMqvsMfOOe,187000,0.555,0.516,-5.33,0.0271,0.388,0.0,0.247,0.293,137.812,8,1,3
6kySJvSgEn3M1i9HpWLGpp,169827,0.491,0.769,-3.43,0.0299,0.0517,0.0,0.0558,0.529,154.047,6,1,4
2PDwuG30Ba4tZmeASJQQP0,183840,0.512,0.605,-4.857,0.0307,0.531,0.0,0.0924,0.336,137.856,6,1,4
2M37Gu6loP4aYfJtJBuqt1,201067,0.572,0.691,-5.038,0.0314,0.163,0.0,0.14,0.36,130.974,6,1,4
3Pa8Wvsv9jRMPxjClsDPAd,197185,0.668,0.655,-5.575,0.0361,0.0337,0.0,0.0461,0.801,120.035,4,0,4
3d9E57RgHt6Z3eafyCFa3y,194493,0.519,0.712,-4.522,0.0278,0.523,0.0,0.101,0.855,147.923,10,1,4
71IQrHHNfHVertHGXiONA8,204720,0.623,0.859,-4.66,0.0331,0.411,0.0,0.139,0.88,141.934,1,1,4
61qNnPd3LdG6H9E7OlDPQe,194333,0.591,0.741,-4.514,0.0306,0.68,0.0,0.309,0.75,142.039,1,1,5
3CMwAhqsBPkLh3QxW8CUST,203240,0.635,0.73,-5.307,0.0273,0.434,0.0,0.328,0.529,96.993,0,1,4
5rE7FsXU9BxrKBzS19V1CH,217133,0.624,0.618,-5.38,0.0271,0.572,0.0,0.104,0.827,132.04,8,1,4
6AVeRs8EoCMpzk5TT70c7r,191813,0.535,0.647,-5.381,0.0279,0.75,0.0,0.117,0.532,143.008,10,1,4
3AdY6sD6LC65MgOqD1TGy9,184133,0.597,0.692,-6.022,0.0288,0.457,0.0,0.189,0.968,170.07,4,1,4
47leMQeX0oqXScY7H6LkiE,224173,0.658,0.638,-5.016,0.0288,0.665,0.0,0.13,0.575,121.937,2,1,4
70IoMOsP70j6ktfLPZXMj4,213267,0.547,0.765,-4.981,0.0297,0.63,0.0,0.254,0.786,77.049,0,1,4
4fiVZ0VivGhEoYepSEGjeU,184027,0.622,0.555,-6.877,0.0288,0.461,0.0,0.107,0.637,104.977,1,1,4
2Qf1ToylFmEPg6R4F7OXgU,162613,0.512,0.543,-6.157,0.0311,0.773,0.0,0.0897,0.593,160.995,6,1,4
3wH9KuHeuYHNRF2Yt6z0cc,193467,0.542,0.398,-6.533,0.0263,0.75,0.0,0.104,0.561,78.063,10,1,4
58zWN3BNikOH7zVP6QGBZp,223587,0.524,0.823,-5.211,0.0355,0.505,0.0,0.275,0.683,149.893,7,1,4
1N6vavnhBs9VzsSeDr9cYw,180520,0.479,0.526,-6.658,0.0294,0.692,0.0,0.0923,0.839,167.972,7,1,4
3uJHaz3AUEejGsNPcf8Jml,185000,0.587,0.617,-5.249,0.0263,0.596,0.0,0.107,0.775,99.966,3,1,4
04heZF10PARuSG1Dn8ddfk,191907,0.694,0.538,-6.274,0.0315,0.81,0.0,0.199,0.558,119.974,4,1,4
4x4YYSx3fdhM5tSmDCcJY0,164467,0.683,0.457,-6.243,0.0385,0.83,0.0,0.133,0.643,154.12,10,1,4
08qPrqMvFQfcvyGHdkH1UN,42067,0.785,0.458,-12.072,0.92,0.964,0.0,0.677,0.695,134.999,7,1,3
4AQ0FuLnPIM4rDKH4VleLD,176307,0.473,0.874,-2.399,0.0446,0.00942,0.0,0.21,0.739,150.198,2,1,4
4L9Ds4mpD3SuYoWwFUlv16,185200,0.362,0.882,-3.717,0.0973,0.0791,0.0,0.15,0.864,199.811,3,1,4
4qQwGRtGT7l6ckQtdPEFd4,202920,0.651,0.708,-4.791,0.0376,0.582,0.0,0.0796,0.558,119.964,4,1,4
4kU4mk9V1wMjxroJzyWAHv,46347,0.739,0.55,-10.631,0.782,0.967,0.0,0.698,0.616,132.851,9,0,4
6GrPuAwc1WApDcuhP7E2fw,153160,0.325,0.872,-2.535,0.101,0.0414,0.0,0.478,0.744,199.842,5,1,4
5UYFqUJBBVgpGqdONKbH3t,211507,0.368,0.592,-4.317,0.0385,0.425,0.0,0.0849,0.451,117.988,6,1,3
3dIvnXEqvm8drsoCtnWWFw,214213,0.505,0.837,-5.146,0.0358,0.17,0.0,0.113,0.623,140.066,2,1,4
7lR681gCdubcd1wWVsHq7Y,238453,0.411,0.721,-4.561,0.0317,0.519,0.0,0.217,0.548,180.02,0,1,3
20kIz84ivvDt8LTJu6MSyN,39933,0.704,0.398,-12.401,0.769,0.967,0.0,0.897,0.91,104.993,11,1,3
1NJnv7vvUZ5xM1DIWbngmN,152280,0.631,0.856,-3.799,0.0588,0.425,0.0,0.112,0.753,114.932,4,1,4
66OqnHUVdcpj1RJJh6ady9,196613,0.643,0.903,-3.493,0.0646,0.101,0.0,0.403,0.566,126.109,0,1,4
2lf3fWzNhL5518BVE9iUlt,186413,0.586,0.939,-3.252,0.0759,0.344,1.21e-06,0.181,0.805,147.894,0,1,4
4QvS0vp9g5qoGl4aupY2iR,50200,0.656,0.462,-11.275,0.734,0.973,0.0,0.678,0.829,89.07,0,1,3
2h8szyWmfavIbiWm0KWpB0,181600,0.514,0.864,-3.246,0.0502,0.0256,0.0,0.103,0.471,94.927,4,0,4
7ibxBJTi65IESyScbTGriO,177653,0.514,0.843,-2.696,0.0529,0.153,0.0,0.357,0.779,74.919,1,1,4
2JSnL1yIvXW2PMXuPLD4Vd,178880,0.41,0.866,-3.332,0.0443,0.0303,0.0,0.115,0.425,77.02,1,0,4
24nFfy0Vq58gQdbpHP5aXw,200600,0.671,0.872,-4.574,0.0458,0.211,0.0,0.16,0.907,139.979,2,1,4
10gKzHZ3r63SiQgxDfcRtU,172792,0.71,0.257,-13.276,0.666,0.919,0.0,0.162,0.693,76.715,10,0,4
1FFr0OdLp8Wk2zKpdJklQ8,58346,0.723,0.324,-11.514,0.939,0.854,0.0,0.184,0.78,123.57,0,1,5
2SavmVwXn5kOyYBYcSinIF,66462,0.693,0.396,-11.814,0.845,0.89,0.0,0.166,0.533,82.296,9,0,4
1htJSNPDbETiRJOnTKiLt1,66265,0.71,0.382,-12.191,0.933,0.917,0.0,0.4,0.628,98.153,0,1,4
1rFlCfFR6UsVJQtxQ7g3Xd,67980,0.722,0.286,-13.737,0.906,0.951,0.0,0.184,0.681,88.798,1,1,5
57peL3zJtPXGOclGzjYJw7,103234,0.617,0.343,-12.588,0.95,0.9,0.0,0.187,0.793,181.939,6,1,4
50OrnkShYUNljOVWTQ5gPZ,104319,0.685,0.257,-14.095,0.916,0.956,0.0,0.357,0.731,86.225,10,0,4
1dIxmPufgyB2THGg7ko4iW,67048,0.714,0.264,-12.601,0.842,0.952,0.0,0.116,0.761,113.076,2,1,1
1pew8KhtDvWrWLu8LHuh39,57606,0.649,0.305,-12.741,0.929,0.906,0.0,0.29,0.631,82.502,9,0,4
0Gan2jye6MLbzqqQTuCsgN,55089,0.724,0.271,-12.12,0.897,0.861,0.0,0.238,0.6,118.573,0,1,4
0eDj5jYV7oDYu6HT1RHA0R,51771,0.774,0.318,-12.592,0.937,0.957,0.0,0.292,0.7,52.845,6,1,3
4rtuvhXjI5owUyAZx3kcW3,48206,0.629,0.327,-11.557,0.92,0.896,0.0,0.165,0.715,79.824,0,1,1
5OlFZwrtSd7Sc1R5fO74d5,40830,0.719,0.306,-12.021,0.908,0.919,0.0,0.202,0.59,130.839,1,1,4
0buqB6IclvptvBJWrZMArh,65229,0.672,0.312,-12.297,0.887,0.947,0.0,0.155,0.672,96.88,7,1,3
23y1BH1Qcfq0TLnav1JiFn,84336,0.632,0.289,-12.896,0.868,0.941,0.0,0.151,0.663,73.675,10,0,3
31x4wWBghN7f5PiEZUmcAW,170200,0.477,0.848,-5.419,0.0558,0.286,4.77e-05,0.673,0.33,161.014,6,1,4
7wzLu2aumQh8yIdq5B55Fg,214040,0.459,0.799,-4.593,0.0417,0.354,0.0,0.339,0.447,139.91,7,1,4
67tasguLElvxPOZXkwcAIF,184987,0.627,0.856,-4.727,0.0442,0.0596,0.0,0.37,0.78,145.009,9,1,4
0BCy325UZyR9z0t0uxwn2N,194187,0.523,0.666,-4.081,0.0327,0.401,0.0,0.0728,0.564,78.077,7,0,4
0D0BxbFjIHfpFSmyuR666F,160773,0.583,0.761,-4.432,0.0337,0.644,0.0,0.0799,0.352,111.99,2,1,4
498ZVInMGDkmmNVpSWqHiZ,226173,0.514,0.918,-4.306,0.0365,0.0409,0.0,0.342,0.64,150.033,7,1,4
32s2XKjyXifmlGfU2tkT8y,178187,0.631,0.743,-4.353,0.0285,0.123,0.0,0.131,0.709,134.961,6,1,4
11uKHaUkOKisT2cvBnSo2l,266320,0.585,0.809,-5.071,0.0329,0.447,1.2e-06,0.376,0.47,124.037,7,1,4
235yGFHw30yUPg1qdJFzRI,231773,0.563,0.87,-4.412,0.0351,0.143,0.0,0.114,0.655,140.064,6,1,4
6qXkmquPIHcr4yCWqtCskm,184413,0.598,0.871,-3.943,0.0365,0.107,0.0,0.287,0.685,129.977,11,1,4
4VFE6ZNqa8jHAmbYICoAFg,183413,0.443,0.817,-3.729,0.0511,0.318,0.0,0.374,0.652,168.1,7,1,4
0uCem3X4V9xZGVzIWw3uKf,211627,0.497,0.785,-4.015,0.0399,0.292,0.0,0.19,0.419,139.899,4,0,4
1Q9ePyZ6uZEU6Mmiux9KiE,174227,0.628,0.519,-5.973,0.0329,0.817,0.0,0.141,0.736,146.207,8,1,4
14KAAbogyA9EJjYUyOJrRB,230640,0.632,0.725,-5.711,0.0275,0.433,0.0,0.0992,0.449,139.86,0,1,4
2rQBc9gO6Bu1AyKIo5fNgI,194813,0.519,0.842,-4.808,0.039,0.261,0.0,0.218,0.441,106.06,2,0,4
2ngfhbbRRekr4Cpoqzam0j,91504,0.686,0.246,-12.933,0.939,0.944,0.0,0.144,0.511,100.884,11,0,5
2WqJlTjJDBYipjHb3Fz8c2,58352,0.629,0.305,-12.944,0.953,0.964,0.0,0.351,0.734,168.046,1,1,4
20867fHUxsdcamcbCDrGJl,71246,0.702,0.189,-14.657,0.953,0.953,0.0,0.22,0.683,84.301,6,1,4
4iTwliNqv7NPOFn4nWTs62,88462,0.736,0.19,-15.881,0.938,0.941,0.0,0.26,0.67,81.878,0,1,5
0gA2gIKkGO8sL3OdMDXp6S,67474,0.815,0.203,-15.836,0.852,0.959,0.0,0.146,0.704,87.573,10,0,4
6GIei0QWZjbrNWNwtTpiQL,76835,0.726,0.208,-15.034,0.922,0.932,0.0,0.166,0.722,115.002,2,1,1
3kmbnx5FPzAjaNf1t4wfuN,42794,0.656,0.22,-12.568,0.908,0.924,0.0,0.207,0.727,84.319,1,1,5
